Unemployment,Income inequality,FIPS,Air pollution - particulate matter,State,Population that is not proficient in English
0.099,,22041,11.16,LA,0.001
0.1,5.971,22041,11.16,LA,0.001
0.069,,22043,10.19,LA,0.012
0.064,4.754,22043,10.19,LA,0.014
0.057,,22045,11.0,LA,0.021
0.055,5.402,22045,11.0,LA,0.019
0.095,,22047,11.0,LA,0.006
0.082,5.877,22047,11.0,LA,0.006
0.073,,22049,10.93,LA,0.006
0.073,5.224,22049,10.93,LA,0.003
0.053,,22053,10.16,LA,0.009
0.052,5.384,22053,10.16,LA,0.008
0.062,,22051,12.02,LA,0.039
0.058,4.912,22051,12.02,LA,0.042
0.046,,22059,10.42,LA,0.007
0.046,5.02,22059,10.42,LA,0.008
0.045,,22055,10.64,LA,0.017
0.044,5.712,22055,10.64,LA,0.018
0.044,,22057,11.85,LA,0.017
0.041,5.032,22057,11.85,LA,0.018
0.08,,22061,11.24,LA,0.012
0.076,7.695,22061,11.24,LA,0.013
0.059,,22063,11.3,LA,0.006
0.054,4.506,22063,11.3,LA,0.005
0.104,,22065,11.62,LA,0.002
0.097,5.35,22065,11.62,LA,0.002
0.116,,22067,11.88,LA,0.002
0.114,5.738,22067,11.88,LA,0.002
0.079,,22069,10.08,LA,0.002
0.076,6.718,22069,10.08,LA,0.002
0.078,,22071,12.05,LA,0.02
0.073,6.862,22071,12.05,LA,0.02
0.07,,22073,11.37,LA,0.004
0.065,5.948,22073,11.37,LA,0.004
0.061,,22075,12.27,LA,0.013
0.058,4.881,22075,12.27,LA,0.016
0.076,,22077,10.55,LA,0.006
0.07,4.915,22077,10.55,LA,0.005
0.063,,22079,9.89,LA,0.008
0.063,5.153,22079,9.89,LA,0.007
0.072,,22081,10.35,LA,0.002
0.077,5.365,22081,10.35,LA,0.001
0.087,,22083,11.47,LA,0.001
0.085,5.059,22083,11.47,LA,0.0
0.064,,22085,9.72,LA,0.005
0.063,5.407,22085,9.72,LA,0.005
0.071,,22087,12.28,LA,0.017
0.062,4.419,22087,12.28,LA,0.018
0.06,,22089,11.86,LA,0.01
0.058,4.573,22089,11.86,LA,0.008
0.111,,22091,11.13,LA,0.004
0.102,5.387,22091,11.13,LA,0.004
0.094,,22093,11.51,LA,0.006
0.084,5.417,22093,11.51,LA,0.006
0.079,,22095,11.64,LA,0.012
0.076,4.416,22095,11.64,LA,0.013
0.066,,22097,10.4,LA,0.005
0.061,6.118,22097,10.4,LA,0.005
0.056,,22099,10.89,LA,0.015
0.054,5.281,22099,10.89,LA,0.014
0.075,,22101,11.3,LA,0.02
0.066,4.99,22101,11.3,LA,0.021
0.052,,22103,11.82,LA,0.007
0.051,4.573,22103,11.82,LA,0.009
0.077,,22105,11.41,LA,0.01
0.073,5.449,22105,11.41,LA,0.007
0.102,,22107,11.17,LA,0.01
0.095,5.441,22107,11.17,LA,0.002
0.046,,22109,11.58,LA,0.009
0.043,4.782,22109,11.58,LA,0.01
0.07,,22111,11.58,LA,0.002
0.067,5.692,22111,11.58,LA,0.003
0.055,,22113,10.67,LA,0.02
0.055,5.566,22113,10.67,LA,0.018
0.065,,22115,9.62,LA,0.006
0.072,3.793,22115,9.62,LA,0.008
0.09,,22117,11.6,LA,0.003
0.086,6.091,22117,11.6,LA,0.005
0.072,,22119,11.0,LA,0.002
0.071,5.047,22119,11.0,LA,0.002
0.068,,22121,10.89,LA,0.006
0.06,4.978,22121,10.89,LA,0.005
0.124,,22123,11.97,LA,0.01
0.125,5.262,22123,11.97,LA,0.004
0.075,,22125,10.53,LA,0.006
0.078,5.659,22125,10.53,LA,0.006
0.071,,22127,10.5,LA,0.002
0.069,5.629,22127,10.5,LA,0.003
0.074,,25001,10.12,MA,0.007
0.076,4.371,25001,10.12,MA,0.007
0.067,,25003,10.84,MA,0.011
0.071,4.989,25003,10.84,MA,0.011
0.093,,25005,10.25,MA,0.044
0.097,5.471,25005,10.25,MA,0.043
0.069,,25007,10.04,MA,0.019
0.073,4.002,25007,10.04,MA,0.021
0.071,,25009,10.36,MA,0.055
0.075,5.369,25009,10.36,MA,0.055
0.063,,25011,10.63,MA,0.01
0.066,4.21,25011,10.63,MA,0.01
0.085,,25013,10.66,MA,0.057
0.089,5.69,25013,10.66,MA,0.057
0.056,,25015,10.67,MA,0.01
0.061,4.683,25015,10.67,MA,0.01
0.053,,25017,10.44,MA,0.04
0.056,4.957,25017,10.44,MA,0.041
0.06,,25019,9.95,MA,0.015
0.059,3.517,25019,9.95,MA,0.04
0.056,,25021,10.41,MA,0.03
0.06,4.841,25021,10.41,MA,0.03
0.069,,25023,10.27,MA,0.02
0.072,4.332,25023,10.27,MA,0.02
0.066,,25025,10.39,MA,0.106
0.07,7.339,25025,10.39,MA,0.105
0.075,,25027,10.52,MA,0.031
0.079,4.954,25027,10.52,MA,0.03
0.082,,24001,13.18,MD,0.004
0.078,5.039,24001,13.18,MD,0.004
0.061,,24003,12.59,MD,0.017
0.059,3.816,24003,12.59,MD,0.017
0.073,,24005,12.59,MD,0.021
0.069,4.092,24005,12.59,MD,0.022
0.102,,24510,12.6,MD,0.018
0.096,6.156,24510,12.6,MD,0.018
0.057,,24009,12.48,MD,0.003
0.057,3.465,24009,12.48,MD,0.003
0.084,,24011,12.11,MD,0.025
0.075,4.259,24011,12.11,MD,0.026
0.062,,24013,12.7,MD,0.007
0.057,3.911,24013,12.7,MD,0.007
0.084,,24015,12.14,MD,0.008
0.077,4.328,24015,12.14,MD,0.006
0.06,,24017,12.55,MD,0.008
0.062,3.436,24017,12.55,MD,0.009
0.105,,24019,12.18,MD,0.015
0.097,4.697,24019,12.18,MD,0.014
0.058,,24021,12.8,MD,0.018
0.057,3.815,24021,12.8,MD,0.017
0.075,,24023,13.31,MD,0.002
0.073,4.696,24023,13.31,MD,0.001
0.07,,24025,12.43,MD,0.009
0.066,3.849,24025,12.43,MD,0.006
0.05,,24027,12.68,MD,0.032
0.049,3.606,24027,12.68,MD,0.032
0.075,,24029,12.23,MD,0.015
0.071,4.802,24029,12.23,MD,0.014
0.051,,24031,12.72,MD,0.069
0.051,4.182,24031,12.72,MD,0.067
0.068,,24033,12.59,MD,0.047
0.068,3.668,24033,12.59,MD,0.051
0.062,,24035,12.25,MD,0.009
0.059,3.912,24035,12.25,MD,0.007
0.103,,24039,12.02,MD,0.012
0.099,5.265,24039,12.02,MD,0.009
0.059,,24037,12.4,MD,0.009
0.058,3.737,24037,12.4,MD,0.007
0.076,,24041,12.25,MD,0.01
0.068,4.575,24041,12.25,MD,0.011
0.085,,24043,12.92,MD,0.011
0.08,4.432,24043,12.92,MD,0.011
0.086,,24045,11.98,MD,0.023
0.081,4.416,24045,11.98,MD,0.026
0.116,,24047,11.87,MD,0.011
0.112,4.237,24047,11.87,MD,0.006
0.074,,23001,10.28,ME,0.008
0.064,4.435,23001,10.28,ME,0.007
0.092,,23003,10.37,ME,0.01
0.088,4.531,23003,10.37,ME,0.008
0.058,,23005,10.28,ME,0.012
0.053,4.555,23005,10.28,ME,0.013
0.093,,23007,10.45,ME,0.005
0.087,3.987,23007,10.45,ME,0.004
0.086,,23009,10.03,ME,0.003
0.081,4.484,23009,10.03,ME,0.002
0.07,,23011,10.23,ME,0.004
0.063,4.418,23011,10.23,ME,0.004
0.068,,23013,10.12,ME,0.002
0.06,3.967,23013,10.12,ME,0.002
0.068,,23015,10.16,ME,0.003
0.065,3.711,23015,10.16,ME,0.003
0.091,,23017,10.44,ME,0.003
0.08,4.41,23017,10.44,ME,0.002
0.078,,23019,10.15,ME,0.003
0.07,4.492,23019,10.15,ME,0.002
0.101,,23021,10.3,ME,0.002
0.096,4.321,23021,10.3,ME,0.002
0.066,,23023,10.21,ME,0.003
0.057,3.926,23023,10.21,ME,0.003
0.098,,23025,10.38,ME,0.002
0.093,4.477,23025,10.38,ME,0.002
0.086,,23027,10.13,ME,0.005
0.076,4.482,23027,10.13,ME,0.005
0.107,,23029,10.01,ME,0.005
0.098,4.413,23029,10.01,ME,0.005
0.066,,23031,10.3,ME,0.005
0.062,3.984,23031,10.3,ME,0.005
0.126,,26001,11.41,MI,0.002
0.12,3.837,26001,11.41,MI,0.002
0.107,,26003,10.23,MI,0.004
0.11,3.922,26003,10.23,MI,0.003
0.073,,26005,12.48,MI,0.012
0.072,3.824,26005,12.48,MI,0.011
0.093,,26007,11.25,MI,0.003
0.1,4.169,26007,11.25,MI,0.005
0.103,,26009,11.13,MI,0.005
0.112,3.813,26009,11.13,MI,0.004
0.12,,26011,11.58,MI,0.006
0.123,3.897,26011,11.58,MI,0.006
0.164,,26013,10.16,MI,0.004
0.149,3.926,26013,10.16,MI,0.004
0.063,,26015,12.44,MI,0.004
0.069,3.703,26015,12.44,MI,0.004
0.085,,26017,11.72,MI,0.004
0.091,4.257,26017,11.72,MI,0.003
0.1,,26019,11.23,MI,0.004
0.107,3.454,26019,11.23,MI,0.004
0.09,,26021,12.93,MI,0.012
0.09,4.77,26021,12.93,MI,0.011
0.085,,26023,12.84,MI,0.018
0.085,4.037,26023,12.84,MI,0.015
0.074,,26025,12.66,MI,0.012
0.076,4.246,26025,12.66,MI,0.01
0.076,,26027,12.92,MI,0.008
0.08,4.199,26027,12.92,MI,0.005
0.108,,26029,11.05,MI,0.004
0.11,4.033,26029,11.05,MI,0.003
0.105,,26031,10.98,MI,0.001
0.118,4.021,26031,10.98,MI,0.001
0.105,,26033,10.44,MI,0.003
0.117,4.602,26033,10.44,MI,0.002
0.116,,26035,11.55,MI,0.002
0.121,4.466,26035,11.55,MI,0.003
0.06,,26037,12.14,MI,0.007
0.069,4.026,26037,12.14,MI,0.007
0.101,,26039,11.3,MI,0.002
0.107,3.613,26039,11.3,MI,0.002
0.091,,26041,10.47,MI,0.003
0.099,4.582,26041,10.47,MI,0.002
0.077,,26043,10.38,MI,0.001
0.079,4.38,26043,10.38,MI,0.002
0.064,,26045,12.39,MI,0.011
0.075,3.791,26045,12.39,MI,0.011
0.115,,26047,10.89,MI,0.002
0.115,4.123,26047,10.89,MI,0.002
0.095,,26049,12.18,MI,0.004
0.097,4.776,26049,12.18,MI,0.004
0.125,,26051,11.56,MI,0.004
0.126,4.2,26051,11.56,MI,0.006
0.102,,26053,10.61,MI,0.001
0.105,4.326,26053,10.61,MI,0.001
0.08,,26055,11.26,MI,0.004
0.076,4.044,26055,11.26,MI,0.005
0.093,,26057,11.93,MI,0.004
0.097,4.23,26057,11.93,MI,0.004
0.095,,26059,12.83,MI,0.004
0.098,3.841,26059,12.83,MI,0.003
0.088,,26061,10.16,MI,0.009
0.093,5.02,26061,10.16,MI,0.01
0.081,,26063,11.96,MI,0.003
0.09,4.158,26063,11.96,MI,0.003
0.078,,26065,12.36,MI,0.023
0.075,5.25,26065,12.36,MI,0.021
0.083,,26067,12.17,MI,0.005
0.078,4.057,26067,12.17,MI,0.005
0.113,,26069,11.53,MI,0.003
0.124,3.966,26069,11.53,MI,0.002
0.089,,26071,10.39,MI,0.009
0.098,3.953,26071,10.39,MI,0.007
0.067,,26073,11.74,MI,0.004
0.069,5.895,26073,11.74,MI,0.005
0.085,,26075,12.61,MI,0.005
0.088,4.415,26075,12.61,MI,0.005
0.07,,26077,12.71,MI,0.008
0.071,5.09,26077,12.71,MI,0.009
0.096,,26079,11.27,MI,0.001
0.108,4.204,26079,11.27,MI,0.002
0.065,,26081,12.17,MI,0.026
0.065,4.281,26081,12.17,MI,0.026
0.122,,26085,11.55,MI,0.004
0.131,4.407,26085,11.55,MI,0.002
0.118,,26087,12.31,MI,0.007
0.108,3.726,26087,12.31,MI,0.007
0.074,,26089,11.11,MI,0.01
0.083,4.236,26089,11.11,MI,0.009
0.089,,26091,12.82,MI,0.008
0.088,4.022,26091,12.82,MI,0.006
0.086,,26093,12.38,MI,0.005
0.081,3.534,26093,12.38,MI,0.004
0.106,,26095,10.27,MI,0.007
0.108,3.93,26095,10.27,MI,0.009
0.107,,26097,10.52,MI,0.008
0.117,3.42,26097,10.52,MI,0.006
0.104,,26099,12.66,MI,0.025
0.091,4.281,26099,12.66,MI,0.027
0.102,,26101,11.37,MI,0.003
0.107,3.737,26101,11.37,MI,0.002
0.077,,26103,10.19,MI,0.003
0.083,4.78,26103,10.19,MI,0.003
0.09,,26105,11.55,MI,0.004
0.092,4.037,26105,11.55,MI,0.004
0.093,,26107,11.75,MI,0.006
0.096,4.475,26107,11.75,MI,0.006
0.072,,26109,10.6,MI,0.003
0.071,3.872,26109,10.6,MI,0.003
0.071,,26111,11.73,MI,0.005
0.076,4.564,26111,11.73,MI,0.006
0.108,,26113,11.41,MI,0.003
0.121,3.611,26113,11.41,MI,0.005
0.08,,26115,12.91,MI,0.004
0.081,4.269,26115,12.91,MI,0.004
0.11,,26117,11.95,MI,0.006
0.11,3.927,26117,11.95,MI,0.005
0.154,,26119,11.21,MI,0.001
0.153,3.82,26119,11.21,MI,0.0
0.088,,26121,12.02,MI,0.007
0.09,4.515,26121,12.02,MI,0.007
0.085,,26123,11.82,MI,0.014
0.088,4.119,26123,11.82,MI,0.009
0.091,,26125,12.52,MI,0.019
0.081,4.765,26125,12.52,MI,0.019
0.111,,26127,11.77,MI,0.04
0.115,3.886,26127,11.77,MI,0.036
0.102,,26129,11.44,MI,0.001
0.112,4.377,26129,11.44,MI,0.001
0.133,,26131,10.4,MI,0.003
0.145,3.87,26131,10.4,MI,0.004
0.102,,26133,11.55,MI,0.001
0.114,4.078,26133,11.55,MI,0.002
0.151,,26135,11.33,MI,0.005
0.146,3.578,26135,11.33,MI,0.006
0.109,,26137,11.17,MI,0.003
0.111,3.83,26137,11.17,MI,0.003
0.068,,26139,12.23,MI,0.018
0.067,3.746,26139,12.23,MI,0.018
0.14,,26141,11.1,MI,0.002
0.148,3.609,26141,11.1,MI,0.002
0.115,,26143,11.43,MI,0.002
0.125,3.857,26143,11.43,MI,0.002
0.086,,26145,11.92,MI,0.005
0.091,4.695,26145,11.92,MI,0.006
0.099,,26151,12.27,MI,0.003
0.106,3.976,26151,12.27,MI,0.003
0.125,,26153,10.37,MI,0.003
0.131,5.213,26153,10.37,MI,0.004
0.093,,26155,12.12,MI,0.002
0.097,4.057,26155,12.12,MI,0.001
0.122,,26147,12.58,MI,0.005
0.106,4.229,26147,12.58,MI,0.004
0.084,,26149,12.88,MI,0.012
0.077,3.987,26149,12.88,MI,0.012
0.099,,26157,12.03,MI,0.002
0.105,3.759,26157,12.03,MI,0.002
0.095,,26159,12.75,MI,0.02
0.092,4.517,26159,12.75,MI,0.017
0.057,,26161,12.65,MI,0.014
0.059,5.177,26161,12.65,MI,0.014
0.117,,26163,12.78,MI,0.022
0.105,5.723,26163,12.78,MI,0.022
0.116,,26165,11.4,MI,0.002
0.121,4.093,26165,11.4,MI,0.002
0.077,,27001,11.69,MN,0.004
0.071,4.011,27001,11.69,MN,0.004
0.058,,27003,12.28,MN,0.017
0.051,3.46,27003,12.28,MN,0.018
0.058,,27005,12.1,MN,0.004
0.055,4.385,27005,12.1,MN,0.004
0.073,,27007,11.98,MN,0.004
0.066,4.809,27007,11.98,MN,0.003
0.061,,27009,12.43,MN,0.003
0.058,4.435,27009,12.43,MN,0.004
0.051,,27011,12.4,MN,0.002
0.051,4.147,27011,12.4,MN,0.002
0.049,,27013,12.66,MN,0.007
0.042,4.532,27013,12.66,MN,0.005
0.055,,27015,12.88,MN,0.005
0.049,4.001,27015,12.88,MN,0.006
0.071,,27017,11.43,MN,0.003
0.061,4.343,27017,11.43,MN,0.003
0.052,,27019,12.56,MN,0.012
0.047,3.671,27019,12.56,MN,0.012
0.089,,27021,11.88,MN,0.001
0.081,4.027,27021,11.88,MN,0.001
0.051,,27023,13.25,MN,0.019
0.05,4.091,27023,13.25,MN,0.02
0.067,,27025,12.0,MN,0.007
0.06,3.514,27025,12.0,MN,0.005
0.042,,27027,11.63,MN,0.007
0.037,4.22,27027,11.63,MN,0.005
0.112,,27029,12.15,MN,0.002
0.112,4.706,27029,12.15,MN,0.002
0.059,,27031,10.4,MN,0.002
0.055,4.374,27031,10.4,MN,0.001
0.058,,27033,12.97,MN,0.006
0.052,4.278,27033,12.97,MN,0.006
0.074,,27035,12.0,MN,0.002
0.067,4.216,27035,12.0,MN,0.002
0.053,,27037,12.28,MN,0.017
0.047,3.746,27037,12.28,MN,0.018
0.053,,27039,12.32,MN,0.008
0.05,3.631,27039,12.32,MN,0.005
0.048,,27041,12.88,MN,0.004
0.043,4.12,27041,12.88,MN,0.002
0.06,,27043,12.53,MN,0.013
0.056,4.125,27043,12.53,MN,0.017
0.055,,27045,12.11,MN,0.011
0.05,4.026,27045,12.11,MN,0.011
0.059,,27047,12.4,MN,0.011
0.051,4.314,27047,12.4,MN,0.012
0.054,,27049,12.18,MN,0.007
0.05,4.475,27049,12.18,MN,0.005
0.063,,27051,12.52,MN,0.008
0.059,4.048,27051,12.52,MN,0.005
0.053,,27053,12.42,MN,0.035
0.047,4.772,27053,12.42,MN,0.034
0.063,,27055,12.01,MN,0.003
0.058,4.206,27055,12.01,MN,0.002
0.083,,27057,12.02,MN,0.001
0.075,4.082,27057,12.02,MN,0.001
0.067,,27059,12.17,MN,0.003
0.06,3.215,27059,12.17,MN,0.001
0.075,,27061,11.54,MN,0.002
0.075,3.96,27061,11.54,MN,0.002
0.038,,27063,12.8,MN,0.004
0.035,3.946,27063,12.8,MN,0.005
0.098,,27065,11.98,MN,0.004
0.092,3.907,27065,11.98,MN,0.004
0.051,,27067,13.18,MN,0.022
0.046,3.992,27067,13.18,MN,0.021
0.053,,27069,11.24,MN,0.004
0.053,4.492,27069,11.24,MN,0.002
0.082,,27071,11.51,MN,0.002
0.087,4.898,27071,11.51,MN,0.001
0.045,,27073,12.7,MN,0.002
0.05,3.764,27073,12.7,MN,0.001
0.057,,27075,10.76,MN,0.0
0.058,4.181,27075,10.76,MN,0.0
0.061,,27077,11.87,MN,0.0
0.058,3.643,27077,11.87,MN,0.0
0.071,,27079,12.55,MN,0.013
0.065,3.61,27079,12.55,MN,0.01
0.044,,27081,12.61,MN,0.002
0.043,4.203,27081,12.61,MN,0.001
0.046,,27083,12.94,MN,0.023
0.042,4.514,27083,12.94,MN,0.025
0.07,,27087,12.01,MN,0.0
0.057,5.285,27087,12.01,MN,0.001
0.076,,27089,11.55,MN,0.007
0.073,3.668,27089,11.55,MN,0.008
0.054,,27091,12.67,MN,0.004
0.051,4.215,27091,12.67,MN,0.003
0.069,,27085,12.78,MN,0.011
0.057,3.804,27085,12.78,MN,0.012
0.066,,27093,12.93,MN,0.008
0.056,3.636,27093,12.93,MN,0.011
0.088,,27095,12.13,MN,0.002
0.081,4.043,27095,12.13,MN,0.002
0.072,,27097,12.37,MN,0.007
0.069,4.351,27097,12.37,MN,0.005
0.049,,27099,12.27,MN,0.038
0.044,4.686,27099,12.27,MN,0.038
0.043,,27101,12.9,MN,0.004
0.043,4.325,27101,12.9,MN,0.003
0.047,,27103,12.74,MN,0.007
0.038,3.393,27103,12.74,MN,0.009
0.042,,27105,12.75,MN,0.104
0.039,4.324,27105,12.75,MN,0.105
0.055,,27107,11.59,MN,0.004
0.052,4.315,27107,11.59,MN,0.002
0.045,,27109,12.19,MN,0.026
0.041,4.083,27109,12.19,MN,0.025
0.056,,27111,12.38,MN,0.01
0.053,4.29,27111,12.38,MN,0.01
0.06,,27113,11.82,MN,0.006
0.057,4.173,27113,11.82,MN,0.006
0.081,,27115,11.65,MN,0.008
0.075,4.024,27115,11.65,MN,0.007
0.043,,27117,12.6,MN,0.012
0.039,4.168,27117,12.6,MN,0.008
0.052,,27119,11.53,MN,0.01
0.047,4.588,27119,11.53,MN,0.01
0.042,,27121,13.17,MN,0.001
0.04,4.016,27121,13.17,MN,0.001
0.058,,27123,12.25,MN,0.05
0.05,4.714,27123,12.25,MN,0.049
0.07,,27125,11.78,MN,0.003
0.066,3.877,27125,11.78,MN,0.003
0.054,,27127,13.09,MN,0.007
0.054,3.917,27127,13.09,MN,0.009
0.064,,27129,13.08,MN,0.008
0.058,3.745,27129,13.08,MN,0.006
0.064,,27131,12.4,MN,0.025
0.055,4.151,27131,12.4,MN,0.025
0.038,,27133,12.51,MN,0.006
0.033,4.074,27133,12.51,MN,0.01
0.045,,27135,11.85,MN,0.007
0.042,3.275,27135,11.85,MN,0.007
0.052,,27139,12.47,MN,0.021
0.047,3.273,27139,12.47,MN,0.022
0.064,,27141,12.49,MN,0.009
0.056,3.267,27141,12.49,MN,0.008
0.048,,27143,12.75,MN,0.017
0.048,3.7,27143,12.75,MN,0.016
0.067,,27137,11.12,MN,0.004
0.063,4.757,27137,11.12,MN,0.004
0.055,,27145,12.85,MN,0.016
0.05,4.074,27145,12.85,MN,0.015
0.055,,27147,12.42,MN,0.012
0.046,3.979,27147,12.42,MN,0.014
0.037,,27149,12.76,MN,0.013
0.033,4.827,27149,12.76,MN,0.014
0.059,,27151,13.19,MN,0.008
0.055,4.007,27151,13.19,MN,0.009
0.06,,27153,12.63,MN,0.019
0.055,4.082,27153,12.63,MN,0.019
0.051,,27155,12.17,MN,0.006
0.047,4.171,27155,12.17,MN,0.007
0.051,,27157,12.05,MN,0.002
0.046,3.88,27157,12.05,MN,0.002
0.077,,27159,12.29,MN,0.002
0.071,4.598,27159,12.29,MN,0.003
0.058,,27161,12.52,MN,0.011
0.057,4.059,27161,12.52,MN,0.012
0.053,,27163,12.14,MN,0.012
0.046,3.505,27163,12.14,MN,0.012
0.062,,27165,12.81,MN,0.054
0.057,3.81,27165,12.81,MN,0.051
0.041,,27167,11.89,MN,0.0
0.038,4.07,27167,11.89,MN,0.0
0.05,,27169,12.03,MN,0.009
0.046,4.936,27169,12.03,MN,0.009
0.061,,27171,12.67,MN,0.009
0.054,3.385,27171,12.67,MN,0.009
0.05,,27173,12.94,MN,0.003
0.049,3.704,27173,12.94,MN,0.003
0.06,,29001,9.74,MO,0.003
0.054,5.9,29001,9.74,MO,0.004
0.05,,29003,8.55,MO,0.004
0.048,3.821,29003,8.55,MO,0.004
0.058,,29005,8.28,MO,0.001
0.052,4.054,29005,8.28,MO,0.001
0.064,,29007,10.44,MO,0.01
0.058,3.733,29007,10.44,MO,0.008
0.063,,29009,10.14,MO,0.022
0.058,3.727,29009,10.14,MO,0.028
0.084,,29011,8.72,MO,0.01
0.077,4.608,29011,8.72,MO,0.011
0.082,,29013,8.74,MO,0.001
0.073,4.939,29013,8.74,MO,0.0
0.08,,29015,9.39,MO,0.0
0.069,4.342,29015,9.39,MO,0.001
0.07,,29017,12.19,MO,0.002
0.07,4.859,29017,12.19,MO,0.002
0.046,,29019,10.15,MO,0.013
0.045,5.418,29019,10.15,MO,0.013
0.056,,29021,8.56,MO,0.013
0.055,4.369,29021,8.56,MO,0.013
0.073,,29023,12.32,MO,0.001
0.066,4.544,29023,12.32,MO,0.001
0.074,,29025,9.05,MO,0.001
0.068,4.257,29025,9.05,MO,0.001
0.061,,29027,10.37,MO,0.002
0.058,4.117,29027,10.37,MO,0.003
0.09,,29029,9.66,MO,0.008
0.08,3.788,29029,9.66,MO,0.009
0.059,,29031,12.52,MO,0.007
0.059,4.344,29031,12.52,MO,0.006
0.08,,29033,9.37,MO,0.003
0.065,4.317,29033,9.37,MO,0.003
0.08,,29035,11.5,MO,0.0
0.075,5.465,29035,11.5,MO,0.0
0.068,,29037,8.8,MO,0.007
0.063,3.599,29037,8.8,MO,0.004
0.069,,29039,8.96,MO,0.004
0.061,4.612,29039,8.96,MO,0.005
0.063,,29041,9.68,MO,0.0
0.057,4.513,29041,9.68,MO,0.0
0.058,,29043,10.02,MO,0.004
0.054,3.687,29043,10.02,MO,0.004
0.072,,29045,10.17,MO,0.002
0.073,4.526,29045,10.17,MO,0.002
0.064,,29047,8.8,MO,0.014
0.063,3.608,29047,8.8,MO,0.012
0.078,,29049,8.8,MO,0.001
0.071,3.589,29049,8.8,MO,0.001
0.053,,29051,10.08,MO,0.006
0.052,4.144,29051,10.08,MO,0.005
0.068,,29053,9.81,MO,0.003
0.063,4.386,29053,9.81,MO,0.003
0.079,,29055,10.67,MO,0.001
0.072,4.302,29055,10.67,MO,0.001
0.072,,29057,9.01,MO,0.0
0.062,4.56,29057,9.01,MO,0.0
0.08,,29059,9.43,MO,0.01
0.073,3.613,29059,9.43,MO,0.011
0.07,,29061,9.02,MO,0.006
0.06,3.83,29061,9.02,MO,0.009
0.062,,29063,8.78,MO,0.005
0.061,4.413,29063,8.78,MO,0.004
0.076,,29065,10.41,MO,0.008
0.064,4.2,29065,10.41,MO,0.001
0.082,,29067,10.51,MO,0.002
0.073,3.62,29067,10.51,MO,0.002
0.085,,29069,12.97,MO,0.013
0.08,4.689,29069,12.97,MO,0.013
0.08,,29071,11.05,MO,0.003
0.07,4.009,29071,11.05,MO,0.002
0.073,,29073,10.6,MO,0.002
0.062,4.256,29073,10.6,MO,0.003
0.051,,29075,8.76,MO,0.005
0.048,3.908,29075,8.76,MO,0.006
0.059,,29077,9.54,MO,0.006
0.054,4.338,29077,9.54,MO,0.007
0.064,,29079,9.23,MO,0.0
0.054,4.356,29079,9.23,MO,0.0
0.066,,29081,8.99,MO,0.004
0.063,4.419,29081,8.99,MO,0.005
0.074,,29083,9.1,MO,0.002
0.064,4.139,29083,9.1,MO,0.002
0.124,,29085,9.31,MO,0.002
0.1,3.996,29085,9.31,MO,0.001
0.05,,29087,8.33,MO,0.0
0.048,3.617,29087,8.33,MO,0.0
0.061,,29089,9.91,MO,0.001
0.056,5.095,29089,9.91,MO,0.001
0.07,,29091,10.97,MO,0.007
0.061,4.67,29091,10.97,MO,0.007
0.079,,29093,11.18,MO,0.001
0.073,4.444,29093,11.18,MO,0.001
0.077,,29095,8.86,MO,0.021
0.075,4.831,29095,8.86,MO,0.02
0.059,,29097,9.16,MO,0.018
0.057,4.306,29097,9.16,MO,0.016
0.074,,29099,11.54,MO,0.005
0.069,3.77,29099,11.54,MO,0.004
0.069,,29101,9.16,MO,0.002
0.061,4.221,29101,9.16,MO,0.003
0.049,,29103,10.01,MO,0.001
0.045,5.417,29103,10.01,MO,0.0
0.09,,29105,9.69,MO,0.001
0.087,3.918,29105,9.69,MO,0.0
0.074,,29107,9.22,MO,0.002
0.066,3.721,29107,9.22,MO,0.004
0.06,,29109,9.49,MO,0.018
0.057,4.191,29109,9.49,MO,0.014
0.056,,29111,10.26,MO,0.014
0.058,4.079,29111,10.26,MO,0.015
0.083,,29113,11.23,MO,0.002
0.074,3.698,29113,11.23,MO,0.003
0.083,,29115,9.52,MO,0.007
0.073,4.552,29115,9.52,MO,0.009
0.065,,29117,9.3,MO,0.002
0.055,4.516,29117,9.3,MO,0.002
0.064,,29121,9.83,MO,0.001
0.056,4.138,29121,9.83,MO,0.002
0.071,,29123,11.69,MO,0.004
0.061,3.451,29123,11.69,MO,0.002
0.062,,29125,10.19,MO,0.004
0.053,4.111,29125,10.19,MO,0.004
0.06,,29127,10.4,MO,0.001
0.057,4.185,29127,10.4,MO,0.0
0.062,,29119,10.07,MO,0.039
0.063,4.656,29119,10.07,MO,0.036
0.048,,29129,9.2,MO,0.003
0.049,4.329,29129,9.2,MO,0.002
0.088,,29131,9.91,MO,0.004
0.079,4.7,29131,9.91,MO,0.003
0.084,,29133,13.28,MO,0.005
0.082,4.693,29133,13.28,MO,0.007
0.065,,29135,9.91,MO,0.013
0.061,4.667,29135,9.91,MO,0.015
0.082,,29137,10.27,MO,0.004
0.073,3.497,29137,10.27,MO,0.004
0.08,,29139,10.76,MO,0.002
0.07,4.381,29139,10.76,MO,0.002
0.088,,29141,9.67,MO,0.012
0.077,4.336,29141,9.67,MO,0.01
0.077,,29143,13.12,MO,0.002
0.07,5.281,29143,13.12,MO,0.002
0.062,,29145,9.61,MO,0.015
0.056,4.118,29145,9.61,MO,0.013
